Date,IXIC,GSPC,GDAXI
2016-09-14,5173.77002,2125.77002,10592.87988
2016-09-15,5249.689941,2147.26001,10622.96973
2016-09-16,5244.569824,2139.159912,10529.58984
2016-09-19,5235.029785,2139.120117,10587.76953
2016-09-20,5241.350098,2139.76001,10544.44043
2016-09-21,5295.180176,2163.120117,10657.63965
2016-09-22,5339.52002,2177.179932,10592.69043
2016-09-23,5305.75,2164.689941,10534.30957
2016-09-26,5257.490234,2146.100098,10683.82031
2016-09-27,5305.709961,2159.929932,10672.21973
2016-09-28,5318.549805,2171.370117,10687.13965
2016-09-29,5269.149902,2151.129883,10752.98047
2016-09-30,5312,2168.27002,10675.29004
2016-10-03,5300.870117,2161.199951,10573.44043
2016-10-04,5289.660156,2150.48999,10431.76953
2016-10-05,5316.02002,2159.72998,10386.59961
2016-10-06,5306.850098,2160.77002,10378.40039
2016-10-07,5292.399902,2153.73999,10431.2002
2016-10-10,5328.669922,2163.659912,10276.16992
2016-10-11,5246.790039,2136.72998,10373.87012
2016-10-12,5239.02002,2139.179932,10393.86035
2016-10-13,5213.330078,2132.550049,10436.49023
2016-10-14,5214.160156,2132.97998,10674.17969
2016-10-17,5199.819824,2126.5,10626.96973
2016-10-18,5243.839844,2139.600098,10393.70996
2016-10-19,5246.410156,2144.290039,10361.48047
2016-10-20,5241.830078,2141.340088,10438.33984
2016-10-21,5257.399902,2141.159912,10405.54004
2016-10-24,5309.830078,2151.330078,10511.01953
2016-10-25,5283.399902,2143.159912,10619.61035
2016-10-26,5250.27002,2139.429932,10585.78027
2016-10-27,5215.970215,2133.040039,10568.79981
2016-10-28,5190.100098,2126.409912,10490.86035
2016-10-31,5189.140137,2126.149902,10624.08008
2016-11-01,5153.580078,2111.719971,10577.16016
2016-11-02,5105.569824,2097.939941,10523.07031
2016-11-03,5058.410156,2088.659912,10414.07031
2016-11-04,5046.370117,2085.179932,10580.37988
2016-11-07,5166.169922,2131.52002,10503.57031
2016-11-08,5193.490234,2139.560059,10631.54981
2016-11-09,5251.069824,2163.26001,10645.67969
2016-11-10,5208.799805,2167.47998,10701.38965
2016-11-11,5237.109863,2164.449951,10710.73047
2016-11-14,5218.399902,2164.199951,10761.16992
2016-11-15,5275.620117,2180.389893,10757.30957
2016-11-16,5294.580078,2176.939941,10709.67969
2016-11-17,5333.970215,2187.120117,10717.08008
2016-11-18,5321.509766,2181.899902,10696.19043
2016-11-21,5368.859863,2198.179932,10665.00977
2016-11-22,5386.350098,2202.939941,10526.16016
2016-11-23,5380.680176,2204.719971,10370.92969
2016-11-25,5398.919922,2213.350098,10325.87988
2016-11-28,5368.810059,2201.719971,10259.12988
2016-11-29,5379.919922,2204.659912,10456.9502
2016-11-30,5323.680176,2198.810059,10482.32031
2016-12-01,5251.109863,2191.080078,10646.00977
2016-12-02,5255.649902,2191.949951,10630.12012
2016-12-05,5308.890137,2204.709961,10667.9502
2016-12-06,5333,2212.22998,10693.69043
2016-12-07,5393.759766,2241.350098,10735.13965
2016-12-08,5417.359863,2246.189941,10663.87012
2016-12-09,5444.5,2259.530029,10685.54004
2016-12-12,5412.540039,2256.959961,10664.55957
2016-12-13,5463.830078,2271.719971,10685.12988
2016-12-14,5436.669922,2253.280029,10713.84961
2016-12-15,5456.850098,2262.030029,10662.44043
2016-12-16,5437.160156,2258.070068,10689.25977
2016-12-19,5457.439941,2262.530029,10699.26953
2016-12-20,5483.939941,2270.76001,10582.66992
2016-12-21,5471.430176,2265.179932,10620.49023
2016-12-22,5447.419922,2260.959961,10640.29981
2016-12-23,5462.689941,2263.790039,10534.04981
2016-12-27,5487.439941,2268.879883,10513.34961
2016-12-28,5438.560059,2249.919922,10684.83008
2016-12-29,5432.089844,2249.26001,10775.32031
2016-12-30,5383.120117,2238.830078,10986.69043
2017-01-03,5429.080078,2257.830078,11179.41992
2017-01-04,5477,2270.75,11203.62988
2017-01-05,5487.939941,2269,11190.20996
2017-01-06,5521.060059,2276.97998,11284.65039
2017-01-09,5531.819824,2268.899902,11244.83984
2017-01-10,5551.819824,2268.899902,11366.40039
2017-01-11,5563.649902,2275.320068,11404.00977
2017-01-12,5547.490234,2270.439941,11426.7002
2017-01-13,5574.120117,2274.639893,11464.74023
2017-01-17,5538.72998,2267.889893,11468.63965
2017-01-18,5555.649902,2271.889893,11456.09961
2017-01-19,5540.080078,2263.689941,11449.92969
2017-01-20,5555.330078,2271.310059,11472.24023
2017-01-23,5552.939941,2265.199951,11474.99023
2017-01-24,5600.959961,2280.070068,11451.04981
2017-01-25,5656.339844,2298.370117,11481.05957
2017-01-26,5655.180176,2296.679932,11598.33008
2017-01-27,5660.779785,2294.689941,11584.24023
2017-01-30,5613.709961,2280.899902,11584.30957
2017-01-31,5614.790039,2278.870117,11584.94043
2017-02-01,5642.649902,2279.550049,11599.00977
2017-02-02,5636.200195,2280.850098,11563.99023
2017-02-03,5666.77002,2297.419922,11583.29981
2017-02-06,5663.549805,2292.560059,11646.16992
2017-02-07,5674.220215,2293.080078,11521.04004
2017-02-08,5682.450195,2294.669922,11629.17969
2017-02-09,5715.180176,2307.870117,11554.70996
2017-02-10,5734.129883,2316.100098,11540
2017-02-13,5763.959961,2328.25,11599.38965
2017-02-14,5782.569824,2337.580078,11596.88965
2017-02-15,5819.439941,2349.25,11630.12988
2017-02-16,5814.899902,2347.219971,11545.75
2017-02-17,5838.580078,2351.159912,11594.94043
2017-02-21,5865.950195,2365.379883,11806.04981
2017-02-22,5860.629883,2362.820068,11848.62988
2017-02-23,5835.509766,2363.810059,11814.26953
2017-02-24,5845.310059,2367.340088,11681.88965
2017-02-27,5861.899902,2369.75,11535.30957
2017-02-28,5825.439941,2363.639893,11659.5
2017-03-01,5904.029785,2395.959961,11627.9502
2017-03-02,5861.220215,2381.919922,11651.49023
2017-03-03,5870.75,2383.120117,11509.83984
2017-03-06,5849.180176,2375.310059,11549.44043
2017-03-07,5833.930176,2368.389893,11543.37988
2017-03-08,5837.549805,2362.97998,11642.86035
2017-03-09,5838.810059,2364.870117,11666.96973
2017-03-10,5861.72998,2372.600098,11774.42969
2017-03-13,5875.779785,2373.469971,11771.80957
2017-03-14,5856.819824,2365.449951,11793.92969
2017-03-15,5900.049805,2385.26001,11757.24023
2017-03-16,5900.759766,2381.379883,11757.01953
2017-03-17,5901,2378.25,11827.62012
2017-03-20,5901.529785,2373.469971,11967.49023
2017-03-21,5793.830078,2344.02002,11998.58984
2017-03-22,5821.640137,2348.449951,11947.83008
2017-03-23,5817.689941,2345.959961,11804.03027
2017-03-24,5828.740234,2343.97998,11822.66992
2017-03-27,5840.370117,2341.590088,11834.41016
2017-03-28,5875.140137,2358.570068,12067.19043
2017-03-29,5897.549805,2361.129883,12059.57031
2017-03-30,5914.339844,2368.060059,12027.36035
2017-03-31,5911.740234,2362.719971,11958.40039
2017-04-03,5894.680176,2358.840088,11966.13965
2017-04-04,5898.609863,2360.159912,11967.30957
2017-04-05,5864.47998,2352.949951,11978.38965
2017-04-06,5878.950195,2357.48999,11963.17969
2017-04-07,5877.810059,2355.540039,11990.03027
2017-04-10,5880.930176,2357.159912,11988.79004
2017-04-11,5866.77002,2353.780029,12009.87012
2017-04-12,5836.160156,2344.929932,12083.17969
2017-04-13,5805.149902,2328.949951,12095.24023
2017-04-17,5856.790039,2349.01001,12052.90039
2017-04-18,5849.470215,2342.189941,11962.12988
2017-04-19,5863.029785,2338.169922,11904.12012
2017-04-20,5916.779785,2355.840088,12039.67969
2017-04-21,5910.52002,2348.689941,12064.26953
2017-04-24,5983.819824,2374.149902,11996.07031
2017-04-25,6025.490234,2388.610107,12149.41992
2017-04-26,6025.22998,2387.449951,12203
2017-04-27,6048.939941,2388.77002,12256.42969
2017-04-28,6047.609863,2384.199951,12312.87012
2017-05-01,6091.600098,2388.330078,12257.2002
2017-05-02,6095.370117,2391.169922,12282.33984
2017-05-03,6072.549805,2388.129883,12217.54004
2017-05-04,6075.339844,2389.52002,12230.88965
2017-05-05,6100.759766,2399.290039,12225.05957
2017-05-08,6102.660156,2399.379883,12200.51953
2017-05-09,6120.589844,2396.919922,12139.34961
2017-05-10,6129.140137,2399.629883,12154.7002
2017-05-11,6115.959961,2394.439941,12109
2017-05-12,6121.22998,2390.899902,12000.44043
2017-05-15,6149.669922,2402.320068,12016.4502
2017-05-16,6169.870117,2400.669922,12027.32031
2017-05-17,6011.240234,2357.030029,12048.57031
2017-05-18,6055.129883,2365.719971,12454.98047
2017-05-19,6083.700195,2381.72998,12467.04004
2017-05-22,6133.620117,2394.02002,12472.79981
2017-05-23,6138.709961,2398.419922,12443.79004
2017-05-24,6163.02002,2404.389893,12438.00977
2017-05-25,6205.259766,2415.070068,12507.90039
2017-05-26,6210.189941,2415.820068,12527.83984
2017-05-30,6203.189941,2412.909912,12647.78027
2017-05-31,6198.52002,2411.800049,12716.88965
2017-06-01,6246.830078,2430.060059,12694.54981
2017-06-02,6305.799805,2439.070068,12749.12012
2017-06-05,6295.680176,2436.100098,12757.45996
2017-06-06,6275.060059,2429.330078,12711.05957
2017-06-07,6297.379883,2433.139893,12770.41016
2017-06-08,6321.759766,2433.790039,12807.04004
2017-06-09,6207.919922,2431.77002,12804.53027
2017-06-12,6175.459961,2429.389893,12631.61035
2017-06-13,6220.370117,2440.350098,12590.05957
2017-06-14,6194.890137,2437.919922,12638.69043
2017-06-15,6165.5,2432.459961,12619.45996
2017-06-16,6151.759766,2433.149902,12659.15039
2017-06-19,6239.009766,2453.459961,12642.87012
2017-06-20,6188.029785,2437.030029,12621.71973
2017-06-21,6233.950195,2435.610107,12602.17969
2017-06-22,6236.689941,2434.5,12628.9502
2017-06-23,6265.25,2438.300049,12598.67969
2017-06-26,6247.149902,2439.070068,12615.05957
2017-06-27,6146.620117,2419.379883,12664.91992
2017-06-28,6234.410156,2440.689941,12822.94043
2017-06-29,6144.350098,2419.699951,null
2017-06-30,6140.419922,2423.409912,12690.12012
2017-07-03,6110.060059,2429.01001,12672.49023
2017-07-05,6150.859863,2432.540039,12713.58008
2017-07-06,6089.459961,2409.75,12815.71973
2017-07-07,6153.080078,2425.179932,12690.44043
2017-07-10,6176.390137,2427.429932,12764.98047
2017-07-11,6193.299805,2425.530029,12805.9502
2017-07-12,6261.169922,2443.25,12691.80957
2017-07-13,6274.439941,2447.830078,12752.73047
2017-07-14,6312.470215,2459.27002,12888.9502
2017-07-17,6314.430176,2459.139893,12814.79004
2017-07-18,6344.310059,2460.610107,12774.25977
2017-07-19,6385.040039,2473.830078,12794
2017-07-20,6390,2473.449951,12733.41016
2017-07-21,6387.75,2472.540039,12770.83008
2017-07-24,6410.810059,2469.909912,12671.01953
2017-07-25,6412.169922,2477.129883,12647.26953
2017-07-26,6422.75,2477.830078,12416.19043
2017-07-27,6382.189941,2475.419922,12325.12012
2017-07-28,6374.680176,2472.100098,12475.30957
2017-07-31,6348.120117,2470.300049,12437.12988
2017-08-01,6362.939941,2476.350098,12453.67969
2017-08-02,6362.649902,2477.570068,12381.25
2017-08-03,6340.339844,2472.159912,12388.67969
2017-08-04,6351.560059,2476.830078,12445.91992
2017-08-07,6383.77002,2480.909912,12437.01953
2017-08-08,6370.459961,2474.919922,12626.58008
2017-08-09,6352.330078,2474.02002,12641.33008
2017-08-10,6216.870117,2438.209961,12631.71973
2017-08-11,6256.560059,2441.320068,12587.16016
2017-08-14,6340.22998,2465.840088,12430.38965
2017-08-15,6333.009766,2464.610107,12452.04981
2017-08-16,6345.109863,2468.110107,12447.25
2017-08-17,6221.910156,2430.01001,12240.05957
2017-08-18,6216.529785,2425.550049,12208.9502
2017-08-21,6213.129883,2428.370117,12264.30957
2017-08-22,6297.47998,2452.51001,12305.11035
2017-08-23,6278.410156,2444.040039,12212.04004
2017-08-24,6271.330078,2438.969971,12162.7002
2017-08-25,6265.640137,2443.050049,12118.25
2017-08-28,6283.02002,2444.23999,12251.29004
2017-08-29,6301.890137,2446.300049,12181.48047
2017-08-30,6368.310059,2457.590088,12154.71973
2017-08-31,6428.660156,2471.649902,12297.71973
2017-09-01,6435.330078,2476.550049,12257.16992
2017-09-05,6375.569824,2457.850098,12292.04981
2017-09-06,6393.310059,2465.540039,12154
2017-09-07,6397.870117,2465.100098,12014.29981
2017-09-08,6360.189941,2461.429932,12014.05957
2017-09-11,6432.259766,2488.110107,12165.12012
2017-09-12,6454.279785,2496.47998,12177.04004
2017-09-13,6460.189941,2498.370117,12263.86035
2017-09-14,6429.080078,2495.620117,12203.45996
2017-09-15,6448.470215,2500.22998,12165.19043
2017-09-18,6454.640137,2503.870117,12065.99023
2017-09-19,6461.319824,2506.649902,12229.33984
2017-09-20,6456.040039,2508.23999,12174.29981
2017-09-21,6422.689941,2500.600098,12180.83008
2017-09-22,6426.919922,2502.219971,12167.94043
2017-09-25,6370.589844,2496.659912,12123.46973
2017-09-26,6380.160156,2496.840088,11945.87988
2017-09-27,6453.259766,2507.040039,12002.46973
2017-09-28,6453.450195,2510.060059,12055.83984
2017-09-29,6495.959961,2519.360107,12142.63965
2017-10-02,6516.720215,2529.120117,12102.20996
2017-10-03,6531.709961,2534.580078,12123.70996
2017-10-04,6534.629883,2537.73999,12214.54004
2017-10-05,6585.359863,2552.070068,12296.62988
2017-10-06,6590.180176,2549.330078,12303.98047
2017-10-09,6579.72998,2544.72998,12475.24023
2017-10-10,6587.25,2550.639893,12524.76953
2017-10-11,6603.549805,2555.23999,12553.57031
2017-10-12,6591.509766,2550.929932,12540.4502
2017-10-13,6605.799805,2553.169922,12518.80957
2017-10-16,6624,2557.639893,12559.38965
2017-10-17,6623.660156,2559.360107,12561.79004
2017-10-18,6624.220215,2561.26001,12569.16992
2017-10-19,6605.069824,2562.100098,12600.03027
2017-10-20,6629.049805,2575.209961,12592.34961
2017-10-23,6586.830078,2564.97998,12594.80957
2017-10-24,6598.430176,2569.129883,12605.2002
2017-10-25,6563.890137,2557.149902,12657.41016
2017-10-26,6556.77002,2560.399902,12704.65039
2017-10-27,6701.259766,2581.070068,12828.86035
2017-10-30,6698.959961,2572.830078,12902.65039
2017-10-31,6727.669922,2575.26001,null
2017-11-01,6716.529785,2579.360107,12970.51953
2017-11-02,6714.939941,2579.850098,12968.04981
2017-11-03,6764.439941,2587.840088,12955.94043
2017-11-06,6786.439941,2591.129883,12976.40039
2017-11-07,6767.779785,2590.639893,12949.25
2017-11-08,6789.120117,2594.379883,12970.67969
2017-11-09,6750.049805,2584.620117,12982.88965
2017-11-10,6750.939941,2582.300049,12991.87012
2017-11-13,6757.600098,2584.840088,13003.7002
2017-11-14,6737.870117,2578.870117,12995.05957
2017-11-15,6706.209961,2564.620117,13043.03027
2017-11-16,6793.290039,2585.639893,12990.09961
2017-11-17,6782.790039,2578.850098,12991.28027
2017-11-20,6790.709961,2582.139893,13003.13965
2017-11-21,6862.47998,2599.030029,13013.19043
2017-11-22,6867.359863,2597.080078,12953.41016
2017-11-24,6889.160156,2602.419922,13133.28027
2017-11-27,6878.52002,2601.419922,13217.54004
2017-11-28,6912.359863,2627.040039,13229.57031
2017-11-29,6824.390137,2626.070068,null
2017-11-30,6873.970215,2647.580078,13465.50977
2017-12-01,6847.589844,2642.219971,13440.92969
2017-12-04,6775.370117,2639.439941,13478.86035
2017-12-05,6762.209961,2629.570068,13468.79004
2017-12-06,6776.379883,2629.27002,13379.26953
2017-12-07,6812.839844,2636.97998,13382.41992
2017-12-08,6840.080078,2651.5,13182.55957
2017-12-11,6875.080078,2659.98999,13127.46973
2017-12-12,6862.319824,2664.110107,13074.41992
2017-12-13,6875.799805,2662.850098,13033.48047
2017-12-14,6856.529785,2652.01001,12976.37012
2017-12-15,6936.580078,2675.810059,13047.21973
2017-12-18,6994.759766,2690.159912,12993.73047
2017-12-19,6963.850098,2681.469971,13058.66016
2017-12-20,6960.959961,2679.25,13167.54004
2017-12-21,6965.359863,2684.570068,13015.04004
2017-12-22,6959.959961,2683.340088,13008.54981
2017-12-26,6936.25,2680.5,13059.83984
2017-12-27,6939.339844,2682.620117,13000.2002
2017-12-28,6950.160156,2687.540039,13059.53027
2017-12-29,6903.390137,2673.610107,13061.87012
2018-01-02,7006.899902,2695.810059,13023.98047
2018-01-03,7065.529785,2713.060059,12861.49023
2018-01-04,7077.910156,2723.98999,13058.54981
2018-01-05,7136.560059,2743.149902,13048.54004
2018-01-08,7157.390137,2747.709961,12998.84961
2018-01-09,7163.580078,2751.290039,13045.15039
2018-01-10,7153.569824,2748.22998,13153.7002
2018-01-11,7211.779785,2767.560059,13123.65039
2018-01-12,7261.060059,2786.23999,13183.53027
2018-01-16,7223.689941,2776.419922,13125.63965
2018-01-17,7298.279785,2802.560059,13068.08008
2018-01-18,7296.049805,2798.030029,13103.55957
2018-01-19,7336.379883,2810.300049,13312.29981
2018-01-22,7408.029785,2832.969971,13215.79004
2018-01-23,7460.290039,2839.129883,13069.16992
2018-01-24,7415.060059,2837.540039,13109.74023
2018-01-25,7411.160156,2839.25,13072.79004
2018-01-26,7505.77002,2872.870117,13070.01953
2018-01-29,7466.509766,2853.530029,12979.94043
2018-01-30,7402.47998,2822.429932,12917.63965
2018-01-31,7411.47998,2823.810059,12871.38965
2018-02-01,7385.859863,2821.97998,12978.20996
2018-02-02,7240.950195,2762.129883,13167.88965
2018-02-05,6967.529785,2648.939941,13319.63965
2018-02-06,7115.879883,2695.139893,13367.78027
2018-02-07,7051.97998,2681.659912,13385.58984
2018-02-08,6777.160156,2581,13281.33984
2018-02-09,6874.490234,2619.550049,13202.90039
2018-02-12,6981.959961,2656,13245.03027
2018-02-13,7013.509766,2662.939941,13200.50977
2018-02-14,7143.620117,2698.629883,13246.33008
2018-02-15,7256.430176,2731.199951,13183.95996
2018-02-16,7239.470215,2732.219971,13281.42969
2018-02-20,7234.310059,2716.26001,13434.4502
2018-02-21,7218.22998,2701.330078,13463.69043
2018-02-22,7210.089844,2703.959961,13559.59961
2018-02-23,7337.390137,2747.300049,13414.74023
2018-02-26,7421.459961,2779.600098,13298.36035
2018-02-27,7330.350098,2744.280029,13340.16992
2018-02-28,7273.009766,2713.830078,13324.48047
2018-03-01,7180.560059,2677.669922,13197.70996
2018-03-02,7257.870117,2691.25,13189.48047
2018-03-05,7330.709961,2720.939941,13003.90039
2018-03-06,7372.009766,2728.120117,12785.16016
2018-03-07,7396.649902,2726.800049,12687.49023
2018-03-08,7427.950195,2738.969971,12392.66016
2018-03-09,7560.810059,2786.570068,12590.42969
2018-03-12,7588.319824,2783.02002,12260.29004
2018-03-13,7511.009766,2765.310059,12107.48047
2018-03-14,7496.810059,2749.47998,12282.76953
2018-03-15,7481.740234,2747.330078,12196.5
2018-03-16,7481.990234,2752.01001,12339.16016
2018-03-19,7344.240234,2712.919922,12346.16992
2018-03-20,7364.299805,2716.939941,12451.95996
2018-03-21,7345.290039,2711.929932,12385.59961
2018-03-22,7166.680176,2643.689941,12487.90039
2018-03-23,6992.669922,2588.26001,12470.49023
2018-03-26,7220.540039,2658.550049,12461.91016
2018-03-27,7008.810059,2612.620117,12483.79004
2018-03-28,6949.22998,2605,12527.04004
2018-03-29,7063.450195,2640.870117,12490.73047
2018-04-02,6870.120117,2581.879883,12435.84961
2018-04-03,6941.279785,2614.449951,12190.94043
2018-04-04,7042.109863,2644.689941,11913.70996
2018-04-05,7076.549805,2662.840088,12090.87012
2018-04-06,6915.109863,2604.469971,12113.87012
2018-04-09,6950.339844,2613.159912,12245.36035
2018-04-10,7094.299805,2656.870117,12355.57031
2018-04-11,7069.029785,2642.189941,12346.67969
2018-04-12,7140.25,2663.98999,12418.38965
2018-04-13,7106.649902,2656.300049,12221.03027
2018-04-16,7156.279785,2677.840088,12237.74023
2018-04-17,7281.100098,2706.389893,12345.55957
2018-04-18,7295.240234,2708.639893,12389.58008
2018-04-19,7238.060059,2693.129883,12217.01953
2018-04-20,7146.129883,2670.139893,12307.33008
2018-04-23,7128.600098,2670.290039,12309.15039
2018-04-24,7007.350098,2634.560059,12100.08008
2018-04-25,7003.740234,2639.399902,11886.30957
2018-04-26,7118.680176,2666.939941,11787.25977
2018-04-27,7119.799805,2669.909912,11970.83008
2018-04-30,7066.27002,2648.050049,11940.70996
2018-05-01,7130.700195,2654.800049,12096.73047
2018-05-02,7100.899902,2635.669922,12002.4502
2018-05-03,7088.149902,2629.72998,11957.90039
2018-05-04,7209.620117,2663.419922,12305.19043
2018-05-07,7265.209961,2672.629883,12241.26953
2018-05-08,7266.899902,2671.919922,12261.75
2018-05-09,7339.910156,2697.790039,12397.32031
2018-05-10,7404.970215,2723.070068,12293.96973
2018-05-11,7402.879883,2727.719971,12415.00977
2018-05-14,7411.319824,2730.129883,12442.40039
2018-05-15,7351.629883,2711.449951,12391.41016
2018-05-16,7398.299805,2722.459961,12585.57031
2018-05-17,7382.470215,2720.129883,12590.83008
2018-05-18,7354.339844,2712.969971,12567.41992
2018-05-21,7394.040039,2733.01001,12540.5
2018-05-22,7378.459961,2724.439941,12572.38965
2018-05-23,7425.959961,2733.290039,12550.82031
2018-05-24,7424.430176,2727.76001,12422.29981
2018-05-25,7433.850098,2721.330078,12500.46973
2018-05-29,7396.589844,2689.860107,12580.87012
2018-05-30,7462.450195,2724.01001,12612.11035
2018-05-31,7442.120117,2705.27002,12802.25
2018-06-01,7554.330078,2734.620117,12690.15039
2018-06-04,7606.459961,2746.870117,12819.59961
2018-06-05,7637.859863,2748.800049,12948.13965
2018-06-06,7689.240234,2772.350098,12912.20996
2018-06-07,7635.069824,2770.370117,12943.05957
2018-06-08,7645.509766,2779.030029,13022.87012
2018-06-11,7659.930176,2782,13001.24023
2018-06-12,7703.790039,2786.850098,12977.70996
2018-06-13,7695.700195,2775.629883,12970.04004
2018-06-14,7761.040039,2782.48999,12996.33008
2018-06-15,7746.379883,2779.659912,13114.61035
2018-06-18,7747.029785,2773.75,13077.71973
2018-06-19,7725.589844,2762.590088,null
2018-06-20,7781.509766,2767.320068,13169.91992
2018-06-21,7712.950195,2749.76001,12976.83984
2018-06-22,7692.819824,2754.879883,12855.08984
2018-06-25,7532.009766,2717.070068,12938.00977
2018-06-26,7561.629883,2723.060059,12863.45996
2018-06-27,7445.080078,2699.629883,12666.50977
2018-06-28,7503.680176,2716.310059,12783.75977
2018-06-29,7510.299805,2718.370117,12604.88965
2018-07-02,7567.689941,2726.709961,12724.26953
2018-07-03,7502.669922,2713.219971,12770.75
2018-07-05,7586.430176,2736.610107,12787.12988
2018-07-06,7688.390137,2759.820068,12830.07031
2018-07-09,7756.200195,2784.169922,12811.04981
2018-07-10,7759.200195,2793.840088,12766.54981
2018-07-11,7716.609863,2774.02002,12842.91016
2018-07-12,7823.919922,2798.290039,12842.29981
2018-07-13,7825.97998,2801.310059,12890.58008
2018-07-16,7805.720215,2798.429932,13107.09961
2018-07-17,7855.120117,2809.550049,13010.54981
2018-07-18,7854.439941,2815.620117,12834.11035
2018-07-19,7825.299805,2804.48999,12677.96973
2018-07-20,7820.200195,2801.830078,12695.16016
2018-07-23,7841.870117,2806.97998,12511.91016
2018-07-24,7840.77002,2820.399902,12579.71973
2018-07-25,7932.240234,2846.070068,12270.33008
2018-07-26,7852.180176,2837.439941,12234.33984
2018-07-27,7737.419922,2818.820068,12348.61035
2018-07-30,7630,2802.600098,12177.23047
2018-07-31,7671.790039,2816.290039,12306
2018-08-01,7707.290039,2813.360107,12238.16992
2018-08-02,7802.689941,2827.219971,12349.13965
2018-08-03,7812.009766,2840.350098,12317.61035
2018-08-06,7859.680176,2850.399902,12464.29004
2018-08-07,7883.660156,2858.449951,12496.16992
2018-08-08,7888.330078,2857.699951,12543.88965
2018-08-09,7891.779785,2853.580078,12609.84961
2018-08-10,7839.109863,2833.280029,12417.12988
2018-08-13,7819.709961,2821.929932,12492.96973
2018-08-14,7870.890137,2839.959961,12540.73047
2018-08-15,7774.120117,2818.370117,12561.01953
2018-08-16,7806.52002,2840.689941,12661.54004
2018-08-17,7816.330078,2850.129883,12765.94043
2018-08-20,7821.009766,2857.050049,12686.29004
2018-08-21,7859.169922,2862.959961,12561.41992
2018-08-22,7889.100098,2861.820068,12548.57031
2018-08-23,7878.459961,2856.97998,12689.38965
2018-08-24,7945.97998,2874.689941,12579.33008
2018-08-27,8017.899902,2896.73999,12809.23047
2018-08-28,8030.040039,2897.52002,12860.40039
2018-08-29,8109.689941,2914.040039,12798.2002
2018-08-30,8088.359863,2901.129883,12805.5
2018-08-31,8109.540039,2901.52002,12737.04981
2018-09-04,8091.25,2896.719971,12546.33008
2018-09-05,7995.169922,2888.600098,12615.75977
2018-09-06,7922.72998,2878.050049,12598.20996
2018-09-07,7902.540039,2871.679932,12648.19043
2018-09-10,7924.160156,2877.129883,12633.54004
2018-09-11,7972.470215,2887.889893,12676.11035
2018-09-12,7954.22998,2888.919922,12424.34961
2018-09-13,8013.709961,2904.179932,12358.74023
2018-09-14,8010.040039,2904.97998,12358.87012
2018-09-17,7895.790039,2888.800049,12163.00977
2018-09-18,7956.109863,2904.310059,12237.16992
2018-09-19,7950.040039,2907.949951,12210.54981
2018-09-20,8028.22998,2930.75,12331.29981
2018-09-21,7986.959961,2929.669922,12384.49023
2018-09-24,7993.25,2919.370117,12385.7002
2018-09-25,8007.470215,2915.560059,12365.58008
2018-09-26,7990.370117,2905.969971,12394.51953
2018-09-27,8041.970215,2914,12538.30957
2018-09-28,8046.350098,2913.97998,12527.41992
2018-10-01,8037.299805,2924.590088,12561.67969
2018-10-02,7999.549805,2923.429932,12494.24023
2018-10-03,8025.089844,2925.51001,12364.05957
2018-10-04,7879.509766,2901.610107,12346.41016
2018-10-05,7788.450195,2885.570068,12210.20996
2018-10-08,7735.950195,2884.429932,12040.45996
2018-10-09,7738.02002,2880.340088,11955.25
2018-10-10,7422.049805,2785.679932,11959.62988
2018-10-11,7329.060059,2728.370117,11986.33984
2018-10-12,7496.890137,2767.129883,11970.26953
2018-10-15,7430.740234,2750.790039,12032.29981
2018-10-16,7645.490234,2809.919922,12055.54981
2018-10-17,7642.700195,2809.209961,12124.33008
2018-10-18,7485.140137,2768.780029,12096.41016
2018-10-19,7449.029785,2767.780029,12157.66992
2018-10-22,7468.629883,2755.879883,12219.01953
2018-10-23,7437.540039,2740.689941,12326.48047
2018-10-24,7108.399902,2656.100098,12430.87988
2018-10-25,7318.339844,2705.570068,12350.82031
2018-10-26,7167.209961,2658.689941,12374.66016
2018-10-29,7050.290039,2641.25,12385.88965
2018-10-30,7161.649902,2682.629883,12435.58984
2018-10-31,7305.899902,2711.73999,12246.73047
2018-11-01,7434.060059,2740.370117,12339.03027
2018-11-02,7356.990234,2723.060059,12287.58008
2018-11-05,7328.850098,2738.310059,12244.13965
2018-11-06,7375.959961,2755.449951,12111.90039
2018-11-07,7570.75,2813.889893,11947.16016
2018-11-08,7530.879883,2806.830078,11977.21973
2018-11-09,7406.899902,2781.01001,11712.5
2018-11-12,7200.870117,2726.219971,11539.34961
2018-11-13,7200.870117,2722.179932,11523.80957
2018-11-14,7136.390137,2701.580078,11614.16016
2018-11-15,7259.029785,2730.199951,11776.54981
2018-11-16,7247.870117,2736.27002,11715.03027
2018-11-19,7028.47998,2690.72998,11589.20996
2018-11-20,6908.819824,2641.889893,11553.83008
2018-11-21,6972.25,2649.929932,11524.33984
2018-11-23,6938.97998,2632.560059,11274.28027
2018-11-26,7081.850098,2673.449951,11191.62988
2018-11-27,7082.700195,2682.169922,11307.12012
2018-11-28,7291.589844,2743.790039,11200.62012
2018-11-29,7273.080078,2737.800049,11335.48047
2018-11-30,7330.540039,2760.169922,11287.38965
2018-12-03,7441.509766,2790.370117,11447.50977
2018-12-04,7158.430176,2700.060059,11468.54004
2018-12-06,7188.259766,2695.949951,11518.99023
2018-12-07,6969.25,2633.080078,11494.95996
2018-12-10,7020.52002,2637.719971,11484.33984
